rating,shown,time,price,address,subway,minutes_to_subway,rooms,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,sqmeter_price
,,23-июля-в-17:27,7480000,"Санкт-Петербург, ул. Софьи Ковалевской, 18",Академическая,20,2,46.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_79et._2498059185,7,9,162608.0
,,23-июля-в-17:25,8700000,"Санкт-Петербург, Наличная ул., 37к2",Приморская,15,2,43.0,балкон,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_438m_35et._2436969390,3,5,202325.0
,,23-июля-в-17:10,9000000,"Санкт-Петербург, Варшавская ул., 37к2",Парк Победы,15,3,55.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_55m_35et._2481725681,3,5,163636.0
,,23-июля-в-17:07,7600000,"Санкт-Петербург, пр-т Луначарского, 56к1",Проспект Просвещения,15,3,57.0,лоджия,требует ремонта,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_57m_39et._2442779811,3,9,133333.0
,,23-июля-в-16:57,6300000,"Санкт-Петербург, ул. Верности, 38к3",Академическая,30,2,44.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_25et._2415239164,2,5,143181.0
,,23-июля-в-16:35,7150000,"Санкт-Петербург, пр-т Ветеранов, 82",Проспект Ветеранов,30,3,52.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_52m_212et._2263103984,2,12,137500.0
,,23-июля-в-16:30,8900000,"Санкт-Петербург, пр-т Луначарского, 108к1",Гражданский проспект,20,2,52.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_528m_1216et._2421581729,12,16,171153.0
,,23-июля-в-16:35,7150000,"Санкт-Петербург, пр-т Ветеранов, 82",Проспект Ветеранов,30,3,52.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_52m_212et._2263103984,2,12,137500.0
,,23-июля-в-16:20,9000000,"Санкт-Петербург, Планерная ул., 43к1",Комендантский проспект,30,2,50.0,лоджия,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_59et._2467836284,5,9,180000.0
,,23-июля-в-16:20,8300000,"Санкт-Петербург, ул. Коммуны, 40",Ладожская,31,2,51.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_914et._2440816690,9,14,162745.0
,,23-июля-в-16:05,8150000,"Санкт-Петербург, пр-т Тореза, 40к4",Площадь Мужества,20,2,44.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_45et._2448208388,4,5,185227.0
,,23-июля-в-15:56,8600000,"Санкт-Петербург, Ольховая ул., 22",Комендантский проспект,15,2,46.0,лоджия,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_461m_29et._2303975194,2,9,186956.0
,,23-июля-в-15:52,8950000,"Санкт-Петербург, Туристская ул., 23к1",Беговая,30,2,35.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_358m_1827et._2492771612,18,27,255714.0
,,23-июля-в-15:51,6700000,"Санкт-Петербург, Софийская ул., 30к1",Международная,30,2,43.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_437m_29et._2490601116,2,9,155813.0
,,23-июля-в-15:31,8350000,"Санкт-Петербург, Народная ул., 16",Ломоносовская,20,3,59.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_591m_49et._2292599323,4,9,141525.0
,,23-июля-в-15:10,7903000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Старорусский пр-т, 8к1",Купчино,31,2,61.0,лоджия,неизвестно,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_61m_314et._2496002991,3,14,129557.0
,,23-июля-в-15:10,7299000,"Санкт-Петербург, пр-т Большевиков, 77к1",Ломоносовская,30,2,45.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_451m_35et._2382495731,3,5,162200.0
,,23-июля-в-15:09,8500000,"Санкт-Петербург, ул. Партизана Германа, 32",Проспект Ветеранов,31,3,73.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_73m_13et._2442505542,1,3,116438.0
,,23-июля-в-15:07,7750000,"Санкт-Петербург, ул. Тельмана, 52",Улица Дыбенко,30,2,44.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_39et._2381925925,3,9,176136.0
,,23-июля-в-14:58,8000000,"Санкт-Петербург, ул. Седова, 114",Ломоносовская,15,3,61.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_616m_25et._2435909098,2,5,131147.0
,,23-июля-в-14:27,10000000,"Санкт-Петербург, Выборгское ш., 35к1",Парнас,30,2,47.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_2125et._2372972832,21,25,212765.0
,,23-июля-в-14:22,9500000,"Санкт-Петербург, Среднеохтинский пр-т, 43",Ладожская,31,2,50.0,нет,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_505m_13et._2433235308,1,3,190000.0
,,23-июля-в-14:10,6600000,"Санкт-Петербург, Новоизмайловский пр-т, 38к2",Московская,20,2,44.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_447m_15et._2438196104,1,5,150000.0
,,23-июля-в-14:06,6200000,"Санкт-Петербург, ул. Десантников, 26",Проспект Ветеранов,31,2,51.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_514m_19et._2465599023,1,9,121568.0
,,23-июля-в-13:56,6750000,"Санкт-Петербург, Дачный пр-т, 35",Проспект Ветеранов,15,2,43.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_43m_39et._2446950814,3,9,156976.0
,,23-июля-в-13:52,8100000,"Санкт-Петербург, ул. Подводника Кузьмина, 17",Проспект Ветеранов,10,2,43.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_437m_89et._2488727069,8,9,188372.0
,,23-июля-в-13:46,8390000,"Санкт-Петербург, ул. Есенина, 12к1",Озерки,10,3,60.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_605m_79et._2480224542,7,9,139833.0
,,23-июля-в-13:43,9000000,"Санкт-Петербург, пр-т Большевиков, 13к2",Улица Дыбенко,15,3,61.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_619m_69et._2478168792,6,9,147540.0
,,23-июля-в-13:27,6500000,"Санкт-Петербург, Северный пр-т, 91к4",Академическая,30,2,41.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_412m_25et._1933065795,2,5,158536.0
,,23-июля-в-13:22,6000000,"Санкт-Петербург, пр-т Народного Ополчения, 177",Проспект Ветеранов,31,2,49.0,балкон,косметический,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_49m_45et._2467685212,4,5,122448.0
,,23-июля-в-13:15,7600000,"Санкт-Петербург, Будапештская ул., 89к1",Дунайская,20,2,50.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_504m_29et._2408693122,2,9,152000.0
,,23-июля-в-13:03,7800000,"Санкт-Петербург, Новочеркасский пр-т, 32к2",Новочеркасская,5,2,46.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_25et._2375809205,2,5,169565.0
,,23-июля-в-13:01,9500000,"Санкт-Петербург, Пулковское ш., 36к4",Звёздная,30,2,49.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_495m_125et._1963485428,1,25,193877.0
,,23-июля-в-12:53,7200000,"Санкт-Петербург, ул. Партизана Германа, 15к3",Проспект Ветеранов,31,2,46.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_35et._2472683473,3,5,156521.0
,,23-июля-в-12:30,5400000,"Санкт-Петербург, ш. Революции, 20",Ладожская,31,2,43.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_432m_45et._2444224932,4,5,125581.0
,,23-июля-в-12:53,7200000,"Санкт-Петербург, ул. Партизана Германа, 15к3",Проспект Ветеранов,31,2,46.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_35et._2472683473,3,5,156521.0
,,23-июля-в-12:31,8199999,"Санкт-Петербург, Софийская ул., 37к1",Международная,20,2,44.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_441m_19et._2458780058,1,9,186363.0
,,23-июля-в-12:03,8700000,"Санкт-Петербург, ул. Чудновского, 8к1",Проспект Большевиков,15,3,58.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_585m_210et._2462620034,2,10,150000.0
,,23-июля-в-11:41,8000000,"Санкт-Петербург, ул. Асафьева, 12к1",Проспект Просвещения,10,2,46.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_29et._2279945224,2,9,173913.0
,,23-июля-в-11:39,9900000,"Санкт-Петербург, Взлётная ул., 9к2",Проспект Ветеранов,31,2,55.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_35et._1225239935,3,5,180000.0
,,23-июля-в-11:31,9000000,"Санкт-Петербург, ул. Сикейроса, 21к1",Озерки,20,3,58.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_58m_19et._2448954522,1,9,155172.0
,,23-июля-в-11:31,8800000,"Санкт-Петербург, ул. Олеко Дундича, 35к3",Дунайская,20,2,48.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48m_812et._2449538545,8,12,183333.0
,,23-июля-в-11:16,8250000,"Санкт-Петербург, Русановская ул., 19к2",Обухово,31,2,51.0,"балкон, лоджия",требует ремонта,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_512m_1525et._2369280539,15,25,161764.0
,,23-июля-в-11:15,8700000,"Санкт-Петербург, Русановская ул., 19к2",Обухово,31,2,50.0,"балкон, лоджия",требует ремонта,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_1625et._2369818459,16,25,174000.0
,,23-июля-в-11:07,7199000,"Санкт-Петербург, ул. Дыбенко, 22к4",Улица Дыбенко,10,2,45.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_25et._2476160947,2,5,159977.0
,,23-июля-в-10:51,9500000,"Санкт-Петербург, Выборгское ш., 17к3",Проспект Просвещения,20,2,40.0,балкон,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_407m_625et._2474334305,6,25,237500.0
,,23-июля-в-10:41,8900000,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Окуловская ул., 4",Купчино,31,2,60.0,балкон,дизайнерский,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_601m_2125et._2475822687,21,25,148333.0
