,id,rating,time,price,sqmeter_price,address,subway,rooms,minutes_to_subway,total_area,balcony,type_of_renovation,type_of_house,link,cur_floor,cnt_floors,shown
593,594,135.9724008121931,19-июля-в-16:18,9190000,170185,"Санкт-Петербург, пос. Парголово, ул. Николая Рубцова, 13",Парнас,2,20,54.0,лоджия,косметический,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_541m_2026et._2408696250,20,26,
594,595,145.76020641649131,19-июля-в-16:12,6100000,145238,"Санкт-Петербург, пр-т Мечникова, 17",Площадь Мужества,2,31,42.0,нет,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_15et._2520616540,1,5,
595,596,235.5801691439996,19-июля-в-16:06,6800000,151111,"Санкт-Петербург, пр-т Большевиков, 75к1",Ломоносовская,2,30,45.0,балкон,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_35et._2470049290,3,5,
596,597,186.95889665841008,19-июля-в-16:06,6990000,155333,"Санкт-Петербург, ул. Ушинского, 17к1",Гражданский проспект,2,10,45.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_110et._2458528564,1,10,
597,598,186.76228848293567,19-июля-в-15:31,7600000,165217,"Санкт-Петербург, ул. Лёни Голикова, 4",Проспект Ветеранов,2,20,46.0,балкон,неизвестно,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_29et._2492850431,2,9,
598,599,130.85914587179047,19-июля-в-15:22,9400000,130555,"Санкт-Петербург, Пискарёвский пр-т, 52",Академическая,3,31,72.0,нет,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_72m_89et._2508653885,8,9,
599,600,144.93635044795553,19-июля-в-15:14,9990000,175263,"Санкт-Петербург, пр-т Королёва, 50к2",Комендантский проспект,3,30,57.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_572m_79et._2311692321,7,9,
600,601,180.38828030971194,19-июля-в-15:06,6500000,144444,"Санкт-Петербург, ул. Стойкости, 4",Проспект Ветеранов,2,31,45.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_25et._2492726036,2,5,
601,602,171.96598446627263,19-июля-в-14:57,8500000,144067,"Санкт-Петербург, пр-т Наставников, 42Б",Ладожская,3,31,59.0,"балкон, лоджия",косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_592m_59et._2411618132,5,9,
602,603,160.3328791772803,19-июля-в-14:54,8800000,169230,"Санкт-Петербург, Ленинский пр-т, 78к1",Проспект Ветеранов,2,31,52.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_525m_322et._2490961835,3,22,
603,604,188.39645145349698,19-июля-в-14:49,6900000,164285,"Санкт-Петербург, ул. Ивана Черных, 15Б",Нарвская,2,10,42.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_42m_15et._2325905508,1,5,
604,605,203.2529654295928,19-июля-в-14:48,7499000,170431,"Санкт-Петербург, Бухарестская ул., 67к3",Проспект Славы,2,10,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443m_25et._2520044831,2,5,
605,606,115.00117131774493,19-июля-в-14:38,9600000,157377,"Санкт-Петербург, Глухарская ул., 33к1",Комендантский проспект,2,31,61.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_615m_724et._2437463150,7,24,
606,607,153.0402433358559,19-июля-в-14:28,8750000,134615,"Санкт-Петербург, Белградская ул., 6к1",Международная,3,20,65.0,балкон,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_65m_89et._2384227586,8,9,
607,608,158.54466468845024,19-июля-в-14:17,8500000,130769,"Санкт-Петербург, ул. Ярослава Гашека, 8к1",Купчино,3,20,65.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_659m_89et._2486359237,8,9,
608,609,212.15138879987117,19-июля-в-14:16,8450000,183695,"Санкт-Петербург, ул. Шостаковича, 1/9",Проспект Просвещения,2,15,46.0,лоджия,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_461m_49et._2457069720,4,9,
609,610,181.61404049053212,19-июля-в-14:10,9450000,168750,"Санкт-Петербург, пр-т Стачек, 136",Ленинский проспект,3,20,56.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_56m_15et._2415536629,1,5,
610,611,181.61404049053212,19-июля-в-14:10,9450000,168750,"Санкт-Петербург, пр-т Стачек, 136",Ленинский проспект,3,20,56.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_56m_15et._2415536629,1,5,
611,612,142.76371946009309,19-июля-в-14:00,9000000,157894,"Санкт-Петербург, аллея Евгения Шварца, 16",Девяткино,2,30,57.0,балкон,дизайнерский,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_572m_1324et._2484780307,13,24,
612,613,209.60739493297928,19-июля-в-13:58,7800000,205263,"Санкт-Петербург, улица Карбышева, 4к1",Площадь Мужества,2,15,38.0,нет,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_385m_49et._2446154955,4,9,
613,614,185.77740762114055,19-июля-в-13:56,7599000,303960,"Санкт-Петербург, Дегтярная ул., 31",Площадь Восстания,2,20,25.0,нет,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_25m_15et._2359026323,1,5,
614,615,194.6722339536246,19-июля-в-13:54,6500000,120370,"Санкт-Петербург, Загребский б-р, 21",Дунайская,2,10,54.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_616et._2397613443,6,16,
615,616,149.14814983171897,19-июля-в-13:51,9900000,165000,"Санкт-Петербург, Русановская ул., 9",Обухово,2,31,60.0,лоджия,евро,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_605m_523et._2485219585,5,23,
616,617,156.97722152136262,19-июля-в-13:51,5400000,120000,"Санкт-Петербург, Брюсовская ул., 26",Площадь Мужества,2,31,45.0,нет,неизвестно,блочный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_15et._2493097483,1,5,
617,618,159.32859603778067,19-июля-в-13:21,8850000,166981,"Санкт-Петербург, Среднеохтинский пр-т, 57",Ладожская,2,31,53.0,нет,косметический,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_539m_214et._2404140932,2,14,
618,619,206.74674879443057,19-июля-в-13:08,7700000,187804,"Санкт-Петербург, ул. Орджоникидзе, 29",Московская,2,20,41.0,балкон,требует ремонта,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_418m_45et._2444509224,4,5,
619,620,223.51773518229982,19-июля-в-13:07,8300000,197619,"Санкт-Петербург, пр-т Народного Ополчения, 1",Ленинский проспект,3,10,42.0,нет,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_423m_25et._1261135929,2,5,
620,621,187.67783713439678,19-июля-в-13:00,8700000,181250,"Санкт-Петербург, Кондратьевский пр-т, 33",Выборгская,2,31,48.0,балкон,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48m_46et._1847901830,4,6,
621,622,208.87860555075292,19-июля-в-12:39,7800000,173333,"Санкт-Петербург, пр-т Шаумяна, 59",Новочеркасская,2,10,45.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456m_45et._2485733549,4,5,
622,623,159.7930341354696,19-июля-в-12:37,10000000,181818,"Санкт-Петербург, ул. Подвойского, 33к1",Улица Дыбенко,2,20,55.0,лоджия,косметический,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_555m_714et._2459995318,7,14,
623,624,161.26493216221544,19-июля-в-12:35,8200000,174468,"Санкт-Петербург, Светлановский пр-т, 46к1",Академическая,2,30,47.0,лоджия,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_69et._2520360641,6,9,
624,625,135.21153133066014,19-июля-в-12:34,9200000,161403,"Санкт-Петербург, Русановская ул., 19к2",Обухово,2,31,57.0,лоджия,дизайнерский,монолитный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_925et._2337178576,9,25,
625,626,162.66934636347403,19-июля-в-12:24,8400000,140000,"Санкт-Петербург, Комендантский пр-т, 62",Комендантский проспект,2,31,60.0,балкон,евро,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_721et._2414039854,7,21,
626,627,197.00697182965035,19-июля-в-12:01,7340000,166818,"Санкт-Петербург, Пушкинский р-н, пос. Шушары, Школьная ул., 12",Купчино,2,31,44.0,балкон,дизайнерский,кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_45et._2463152000,4,5,
627,628,190.56824226216776,19-июля-в-12:00,6850000,155681,"Санкт-Петербург, Замшина ул., 60",Площадь Мужества,2,31,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_35et._2393370409,3,5,
628,629,190.56824226216776,19-июля-в-12:00,6850000,155681,"Санкт-Петербург, Замшина ул., 60",Площадь Мужества,2,31,44.0,балкон,косметический,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_35et._2393370409,3,5,
629,630,137.90303612079626,19-июля-в-11:54,9750000,180555,"Санкт-Петербург, пос. Парголово, Толубеевский пр., 20к1",Парнас,2,30,54.0,лоджия,косметический,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_543m_1526et._2483260170,15,26,
630,631,174.31138372923326,19-июля-в-11:36,9100000,146774,"Санкт-Петербург, ул. Черкасова, 10к1",Гражданский проспект,3,15,62.0,лоджия,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_625m_89et._2413425769,8,9,
631,632,205.48830077158976,19-июля-в-11:27,5800000,141463,"Санкт-Петербург, Кубинская ул., 68",Ленинский проспект,3,20,41.0,нет,требует ремонта,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_416m_35et._2310318406,3,5,
632,633,149.35937969884273,19-июля-в-11:27,9300000,172222,"Санкт-Петербург, Русановская ул., 16к3",Обухово,2,31,54.0,балкон,дизайнерский,монолитно-кирпичный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_2223et._2361163675,22,23,
633,634,215.035800929727,19-июля-в-11:26,9150000,198913,"Санкт-Петербург, ул. Есенина, 26к1",Проспект Просвещения,2,10,46.0,лоджия,евро,панельный,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_467m_29et._2480150447,2,9,
